epoch,step,lr,cfm,ema_decay,gpu_mem_peak_mb,grad_clip_active,grad_norm_cn_postclip,grad_norm_cn_preclip,grad_norm_trunk_postclip,grad_norm_trunk_preclip,samples_per_sec,step_time_sec,t_mean,total
0,220,1.1e-05,2.48529,0.95614,11464,1,1,133.195,0.999928,133.185,30.2994,0.0660079,229.5,2.48529
0,221,1.105e-05,2.15198,0.956332,11465.8,1,1,119.733,0.999924,119.724,29.9303,0.0668219,419.5,2.15198
0,222,1.11e-05,2.57169,0.956522,11467.9,1,1,138.537,0.999888,138.522,29.2566,0.0683606,159.5,2.57169
0,223,1.115e-05,1.58912,0.95671,11465.6,1,1,33.4608,0.999953,33.4593,30.0273,0.066606,695.5,1.58912
0,224,1.12e-05,1.30001,0.956897,11466.2,1,1,23.7638,0.999711,23.7569,30.3346,0.0659314,915.5,1.30001
0,225,1.125e-05,2.64105,0.957082,11471.1,1,1,217.41,0.999926,217.394,30.34,0.0659196,171.5,2.64105
0,226,1.13e-05,2.67098,0.957265,11469.9,1,1,181.698,0.999906,181.681,30.2472,0.0661218,171.5,2.67098
0,227,1.135e-05,1.89958,0.957447,11464.4,1,1,107.908,0.999972,107.905,29.8392,0.0670259,560.5,1.89958
0,228,1.14e-05,2.05354,0.957627,11464.7,1,1,105.77,0.999964,105.767,30.3968,0.0657964,434,2.05354
0,229,1.145e-05,1.29314,0.957806,11462.5,1,1,24.5284,0.999799,24.5235,30.489,0.0655975,899.5,1.29314
0,230,1.15e-05,2.09242,0.957983,11463.9,1,1,138.485,0.999935,138.476,30.2932,0.0660215,467,2.09242
0,231,1.155e-05,1.68007,0.958159,11465.2,1,1,40.3886,0.999962,40.3871,29.5407,0.0677033,670,1.68007
0,232,1.16e-05,1.36484,0.958333,11462.4,1,1,27.0776,0.999887,27.0745,27.7625,0.0720397,852,1.36484
0,233,1.165e-05,2.22583,0.958506,11466.4,1,1,164.675,0.99997,164.67,29.7986,0.0671173,382,2.22583
0,234,1.17e-05,2.28709,0.958678,11463.7,1,1,210.354,0.999973,210.348,29.6492,0.0674554,336,2.28709
0,235,1.175e-05,1.87717,0.958848,11466.4,1,1,54.7155,0.999893,54.7096,30.0655,0.0665213,534,1.87717
0,236,1.18e-05,2.04449,0.959016,11468.6,1,1,70.7409,0.999916,70.7349,30.1363,0.0663651,397.5,2.04449
0,237,1.185e-05,2.31091,0.959184,11470.1,1,1,122.195,0.999949,122.188,30.2154,0.0661915,285,2.31091
0,238,1.19e-05,1.50824,0.95935,11468.2,1,1,13.7188,0.999804,13.7161,30.1529,0.0663286,785.5,1.50824
0,239,1.195e-05,2.16987,0.959514,11465.9,1,1,65.6052,0.999905,65.599,30.265,0.0660829,393.5,2.16987
0,240,1.2e-05,1.839,0.959677,11467.4,1,1,53.7529,0.999965,53.7511,29.6617,0.0674269,574.5,1.839
0,241,1.205e-05,1.79411,0.959839,11467.1,1,1,58.8,0.999972,58.7983,28.911,0.0691778,634,1.79411
0,242,1.21e-05,2.71068,0.96,11463.8,1,1,464.449,0.999955,464.428,30.0029,0.0666603,76.5,2.71068
0,243,1.215e-05,2.50193,0.960159,11464.1,1,1,267.427,0.999946,267.413,30.0074,0.0666503,217,2.50193
0,244,1.22e-05,1.89664,0.960317,11462.6,1,1,134.509,0.999964,134.504,29.8418,0.0670201,567,1.89664
0,245,1.225e-05,2.31134,0.960474,11464.3,1,1,208.24,0.999953,208.23,29.9521,0.0667732,340.5,2.31134
0,246,1.23e-05,1.55854,0.96063,11465.7,1,1,18.7236,0.999926,18.7222,29.7745,0.0671716,744,1.55854
0,247,1.235e-05,1.99678,0.960784,11464.6,1,1,191.806,0.999954,191.797,29.7425,0.0672438,453,1.99678
0,248,1.24e-05,1.99315,0.960938,11463.4,1,1,81.7834,0.999966,81.7806,29.515,0.0677621,477.5,1.99315
0,249,1.245e-05,1.9603,0.961089,11464.2,1,1,81.8901,0.999964,81.8872,29.2792,0.0683079,452,1.9603
0,250,1.25e-05,2.03076,0.96124,11463,1,1,45.697,0.999888,45.6919,29.7351,0.0672605,420,2.03076
0,251,1.255e-05,1.99464,0.96139,11465.6,1,1,99.5837,0.999966,99.5803,29.7749,0.0671708,464,1.99464
0,252,1.26e-05,2.04708,0.961538,11470.1,1,1,86.94,0.999924,86.9334,29.8823,0.0669292,423,2.04708
0,253,1.265e-05,2.15058,0.961686,11467.2,1,1,59.3623,0.999904,59.3566,29.5909,0.0675883,317,2.15058
0,254,1.27e-05,2.15224,0.961832,11466.2,1,1,38.9335,0.99985,38.9276,30.2288,0.0661621,389.5,2.15224
0,255,1.275e-05,2.36835,0.961977,11465.8,1,1,20.1194,0.998575,20.0908,29.8894,0.0669134,197.5,2.36835
0,256,1.28e-05,2.29595,0.962121,11463.3,1,1,105.9,0.999908,105.89,29.973,0.0667268,256.5,2.29595
0,257,1.285e-05,1.80787,0.962264,11466.4,1,1,83.0404,0.999943,83.0357,28.8117,0.0694162,554,1.80787
0,258,1.29e-05,2.29432,0.962406,11467,1,1,25.7884,0.999318,25.7709,29.6584,0.0674345,234,2.29432
0,259,1.295e-05,1.8259,0.962547,11465,1,1,85.1921,0.999974,85.19,30.2408,0.0661358,562,1.8259
0,260,1.3e-05,1.8312,0.962687,11470,1,1,97.6925,0.999946,97.6871,28.7979,0.0694495,475.5,1.8312
0,261,1.305e-05,1.39455,0.962825,11469,1,1,12.287,0.999054,12.2754,29.7286,0.0672753,874,1.39455
0,262,1.31e-05,1.81976,0.962963,11467.3,1,1,43.0082,0.99996,43.0065,29.7869,0.0671437,615,1.81976
0,263,1.315e-05,1.75368,0.9631,11467.4,1,1,37.0344,0.999907,37.0309,29.6909,0.0673607,568.5,1.75368
0,264,1.32e-05,1.72775,0.963235,11467.8,1,1,58.3888,0.999964,58.3867,29.8341,0.0670375,594.5,1.72775
0,265,1.325e-05,2.20752,0.96337,11468.3,1,1,17.8036,0.998775,17.7818,29.7301,0.0672718,235.5,2.20752
0,266,1.33e-05,1.49,0.963504,11467.9,1,1,6.21273,0.997792,6.19901,29.5096,0.0677746,826,1.49
0,267,1.335e-05,1.73365,0.963636,11465.7,1,1,17.8812,0.999885,17.8791,30.4742,0.0656292,662,1.73365
0,268,1.34e-05,1.95047,0.963768,11467.2,1,1,136.462,0.999956,136.456,29.7885,0.0671401,424,1.95047
0,269,1.345e-05,2.3734,0.963899,11469.2,1,1,287.548,0.999955,287.535,29.652,0.067449,62.5,2.3734
0,270,1.35e-05,1.60718,0.964029,11463.7,1,1,17.2889,0.999866,17.2866,29.8784,0.0669381,713,1.60718
0,271,1.355e-05,1.74382,0.964158,11469,1,1,26.5721,0.999927,26.5702,29.7607,0.0672028,621,1.74382
0,272,1.36e-05,2.16657,0.964286,11468.1,1,1,75.7216,0.99995,75.7178,29.7801,0.067159,310.5,2.16657
0,273,1.365e-05,1.4617,0.964413,11466.5,1,1,24.7077,0.999867,24.7045,29.5388,0.0677075,848.5,1.4617
0,274,1.37e-05,2.17213,0.964539,11469.1,1,1,96.5685,0.999954,96.5641,29.8735,0.0669489,230.5,2.17213
0,275,1.375e-05,2.37809,0.964664,11468.8,1,1,114.379,0.999905,114.368,29.0397,0.0688713,43.5,2.37809
0,276,1.38e-05,1.53612,0.964789,11472.2,1,1,20.7095,0.999885,20.7071,29.9037,0.0668813,785.5,1.53612
0,277,1.385e-05,2.02565,0.964912,11465.1,1,1,103.184,0.999969,103.181,29.7372,0.0672558,360,2.02565
0,278,1.39e-05,1.91209,0.965035,11468.1,1,1,84.4288,0.999944,84.424,30.5181,0.065535,396,1.91209
0,279,1.395e-05,1.40354,0.965157,11466.6,1,1,24.2981,0.999814,24.2936,29.7573,0.0672104,908.5,1.40354
0,280,1.4e-05,1.80573,0.965278,11467.8,1,1,76.6539,0.999976,76.652,30.0778,0.0664942,609,1.80573
0,281,1.405e-05,1.84818,0.965398,11465.7,1,1,86.1308,0.999973,86.1285,29.6817,0.0673817,467,1.84818
0,282,1.41e-05,1.46045,0.965517,11467.3,1,1,16.1374,0.999778,16.1339,30.113,0.0664165,811,1.46045
0,283,1.415e-05,1.4209,0.965636,11467.9,1,1,15.3498,0.999665,15.3447,29.2856,0.068293,873.5,1.4209
0,284,1.42e-05,1.7728,0.965753,11467.6,1,1,62.8365,0.999974,62.8349,29.2827,0.0682998,589,1.7728
0,285,1.425e-05,2.23205,0.96587,11465.8,1,1,111.142,0.99993,111.135,26.8349,0.0745298,254,2.23205
0,286,1.43e-05,2.39944,0.965986,11463.9,1,1,229.191,0.999952,229.18,30.4578,0.0656647,89.5,2.39944
0,287,1.435e-05,1.62944,0.966102,11466.8,1,1,9.42349,0.999481,9.4186,30.4485,0.0656847,670.5,1.62944
0,288,1.44e-05,2.07387,0.966216,11468,1,1,85.1606,0.999944,85.1558,29.6254,0.0675096,369,2.07387
0,289,1.445e-05,2.31583,0.96633,11466.2,1,1,93.1128,0.99991,93.1045,29.8422,0.0670193,206.5,2.31583
0,290,1.45e-05,1.87049,0.966443,11466.2,1,1,46.6018,0.999934,46.5987,30.0882,0.0664713,514,1.87049
0,291,1.455e-05,1.89885,0.966555,11465,1,1,100.189,0.999968,100.186,29.6896,0.0673637,513.5,1.89885
0,292,1.46e-05,1.87429,0.966667,11465.7,1,1,57.6181,0.999943,57.6148,29.0782,0.0687801,472,1.87429
0,293,1.465e-05,2.17179,0.966777,11467.6,1,1,209.993,0.999971,209.987,26.5797,0.0752453,283,2.17179
0,294,1.47e-05,1.69485,0.966887,11465.1,1,1,88.9935,0.999976,88.9913,30.1446,0.0663469,653,1.69485
0,295,1.475e-05,1.92475,0.966997,11470.3,1,1,106.562,0.999972,106.559,28.8095,0.0694215,507,1.92475
0,296,1.48e-05,2.10401,0.967105,11467.4,1,1,18.6669,0.999438,18.6564,29.7823,0.0671539,364.5,2.10401
0,297,1.485e-05,1.69753,0.967213,11474.6,1,1,51.3068,0.999972,51.3053,29.8223,0.067064,664,1.69753
0,298,1.49e-05,1.72395,0.96732,11469.7,1,1,17.7614,0.999902,17.7597,30.1258,0.0663884,644,1.72395
0,299,1.495e-05,2.05465,0.967427,11467.3,1,1,166.872,0.99995,166.864,30.1558,0.0663223,309,2.05465
0,300,1.5e-05,1.7259,0.967532,11467.3,1,1,71.8279,0.999941,71.8237,30.1425,0.0663515,600,1.7259
0,301,1.505e-05,2.11824,0.967638,11467.5,1,1,169.249,0.999959,169.242,28.4781,0.0702293,327,2.11824
0,302,1.51e-05,2.10213,0.967742,11465.4,1,1,72.0234,0.999925,72.018,30.7597,0.0650202,351.5,2.10213
0,303,1.515e-05,1.64005,0.967846,11468.2,1,1,32.0425,0.999948,32.0409,30.3108,0.0659831,703,1.64005
0,304,1.52e-05,1.69664,0.967949,11467.6,1,1,12.8448,0.999408,12.8372,29.6227,0.0675159,608,1.69664
0,305,1.525e-05,1.85085,0.968051,11468.2,1,1,47.9041,0.999963,47.9023,30.6277,0.0653004,524,1.85085
0,306,1.53e-05,2.11681,0.968153,11465.3,1,1,95.7969,0.999929,95.7902,29.6298,0.0674997,306,2.11681
0,307,1.535e-05,1.65529,0.968254,11462.3,1,1,21.6283,0.999949,21.6272,29.852,0.0669971,678,1.65529
0,308,1.54e-05,2.29648,0.968354,11465,1,1,166.897,0.999945,166.888,30.2002,0.0662247,96,2.29648
0,309,1.545e-05,2.18638,0.968454,11465.3,1,1,62.8756,0.999882,62.8682,30.2221,0.0661768,246.5,2.18638
0,310,1.55e-05,2.24983,0.968553,11466.8,1,1,62.153,0.999857,62.1441,29.6701,0.0674078,181.5,2.24983
0,311,1.555e-05,2.22584,0.968652,11463.3,1,1,57.6602,0.999814,57.6495,30.1338,0.0663707,139.5,2.22584
0,312,1.56e-05,2.07913,0.96875,11463.1,1,1,159.631,0.999961,159.625,29.7545,0.0672167,410,2.07913
0,313,1.565e-05,1.86022,0.968847,11465.8,1,1,67.946,0.999959,67.9433,29.7424,0.067244,551.5,1.86022
0,314,1.57e-05,1.82129,0.968944,11466.7,1,1,89.1517,0.99995,89.1473,29.099,0.068731,495,1.82129
0,315,1.575e-05,1.55946,0.96904,11467.3,1,1,48.3361,0.999955,48.334,29.5413,0.0677019,759,1.55946
0,316,1.58e-05,1.77728,0.969136,11466.6,1,1,32.3981,0.999898,32.3948,30.0098,0.066645,584,1.77728
0,317,1.585e-05,1.65177,0.969231,11466.8,1,1,37.8338,0.999946,37.8317,29.773,0.067175,718,1.65177
0,318,1.59e-05,1.42821,0.969325,11463.5,1,1,34.3494,0.999895,34.3458,29.1573,0.0685935,874.5,1.42821
0,319,1.595e-05,1.80444,0.969419,11463.9,1,1,105.068,0.999949,105.063,29.5548,0.067671,520,1.80444
0,320,1.6e-05,1.88869,0.969512,11465.4,1,1,67.3209,0.999935,67.3165,29.5548,0.0676708,464.5,1.88869
0,321,1.605e-05,1.91458,0.969605,11468.1,1,1,88.2794,0.999947,88.2747,29.8483,0.0670056,455.5,1.91458
0,322,1.61e-05,1.7557,0.969697,11467.1,1,1,61.2745,0.999951,61.2715,29.7412,0.0672469,574,1.7557
0,323,1.615e-05,1.41459,0.969789,11467.1,1,1,23.0556,0.999762,23.0501,29.5153,0.0677614,894.5,1.41459
0,324,1.62e-05,2.31031,0.96988,11462.1,1,1,139.779,0.999927,139.769,30.2354,0.0661477,33,2.31031
0,325,1.625e-05,1.64508,0.96997,11461.7,1,1,19.5481,0.999866,19.5455,30.3162,0.0659714,698.5,1.64508
0,326,1.63e-05,1.77836,0.97006,11470.3,1,1,76.5636,0.999977,76.5618,30.3173,0.065969,625.5,1.77836
0,327,1.635e-05,1.47854,0.970149,11469.3,1,1,6.887,0.998478,6.87652,29.575,0.0676246,854,1.47854
0,328,1.64e-05,1.65797,0.970238,11464.6,1,1,15.7927,0.999867,15.7906,30.1597,0.0663136,701.5,1.65797
0,329,1.645e-05,2.16448,0.970326,11466.1,1,1,96.8141,0.999942,96.8085,30.2501,0.0661154,184,2.16448
0,330,1.65e-05,1.62461,0.970414,11465,1,1,25.0641,0.999949,25.0628,30.0845,0.0664795,679,1.62461
0,331,1.655e-05,1.99297,0.970501,11467.7,1,1,89.1923,0.999957,89.1885,30.2962,0.0660149,336,1.99297
0,332,1.66e-05,1.97136,0.970588,11467,1,1,27.8455,0.999845,27.8412,29.9601,0.0667555,461,1.97136
0,333,1.665e-05,1.8964,0.970675,11464.2,1,1,15.939,0.999753,15.9351,30.4637,0.0656519,498,1.8964
0,334,1.67e-05,2.06335,0.97076,11470.7,1,1,94.1152,0.999957,94.1111,30.3447,0.0659094,326.5,2.06335
0,335,1.675e-05,1.79963,0.970845,11467.3,1,1,27.2092,0.999955,27.2079,30.1508,0.0663331,539,1.79963
0,336,1.68e-05,2.16493,0.97093,11465.8,1,1,96.9693,0.999931,96.9625,29.5104,0.0677728,163,2.16493
0,337,1.685e-05,1.27923,0.971014,11463.9,1,1,57.2837,0.999966,57.2818,30.1277,0.0663842,888.5,1.27923
0,338,1.69e-05,1.98781,0.971098,11465.7,1,1,73.163,0.999965,73.1604,30.1782,0.0662729,410.5,1.98781
0,339,1.695e-05,1.73609,0.971182,11465.8,1,1,72.7699,0.999971,72.7678,30.0016,0.0666632,605.5,1.73609
0,340,1.7e-05,2.01629,0.971264,11467.7,1,1,30.5664,0.999878,30.5627,29.4881,0.0678241,365,2.01629
0,341,1.705e-05,2.06242,0.971347,11464.3,1,1,123.285,0.999943,123.278,30.1542,0.0663258,257.5,2.06242
0,342,1.71e-05,1.86811,0.971429,11466.7,1,1,26.1528,0.999955,26.1516,29.8644,0.0669693,569,1.86811
0,343,1.715e-05,2.00962,0.97151,11469.1,1,1,114.398,0.99994,114.391,30.3409,0.0659176,370,2.00962
0,344,1.72e-05,1.64634,0.971591,11465.9,1,1,113.393,0.999961,113.389,29.8935,0.0669041,696.5,1.64634
0,345,1.725e-05,2.24136,0.971671,11465.1,1,1,215.262,0.999942,215.249,29.9736,0.0667254,157,2.24136
0,346,1.73e-05,2.184,0.971751,11470.5,1,1,189.486,0.999953,189.477,29.6869,0.0673697,236.5,2.184
0,347,1.735e-05,1.48298,0.971831,11468,1,1,14.6776,0.999484,14.67,30.1862,0.0662555,835.5,1.48298
0,348,1.74e-05,1.598,0.97191,11468.7,1,1,18.409,0.999833,18.406,29.9412,0.0667976,695.5,1.598
0,349,1.745e-05,1.44277,0.971989,11467.2,1,1,8.87726,0.998809,8.86669,29.749,0.0672292,843.5,1.44277
0,350,1.75e-05,2.34376,0.972067,11467,1,1,143.599,0.999907,143.586,30.1362,0.0663654,47,2.34376
0,351,1.755e-05,2.16153,0.972145,11467.4,1,1,37.4059,0.999488,37.3867,30.1868,0.0662542,182.5,2.16153
0,352,1.76e-05,2.01542,0.972222,11469.2,1,1,69.9119,0.999956,69.9088,30.3407,0.065918,399.5,2.01542
0,353,1.765e-05,1.8704,0.972299,11468.4,1,1,56.6372,0.999971,56.6356,29.5472,0.0676883,562.5,1.8704
0,354,1.77e-05,1.76379,0.972376,11468,1,1,20.6784,0.999926,20.6769,30.1208,0.0663992,630.5,1.76379
0,355,1.775e-05,1.85267,0.972452,11466.7,1,1,19.8388,0.999917,19.8371,29.759,0.0672066,522,1.85267
0,356,1.78e-05,1.79603,0.972528,11473.1,1,1,18.9839,0.99994,18.9827,29.8907,0.0669104,603,1.79603
0,357,1.785e-05,1.8427,0.972603,11466.5,1,1,6.88143,0.999308,6.87667,29.5138,0.0677648,564,1.8427
0,358,1.79e-05,1.94376,0.972678,11465.5,1,1,33.056,0.999847,33.0509,30.4224,0.0657411,443.5,1.94376
0,359,1.795e-05,1.75072,0.972752,11468.6,1,1,7.57234,0.998805,7.56329,29.8406,0.0670227,572,1.75072
0,360,1.8e-05,1.56009,0.972826,11469.2,1,1,9.54539,0.999655,9.54209,30.2532,0.0661088,738,1.56009
0,361,1.805e-05,1.82751,0.9729,11466.6,1,1,38.6426,0.999832,38.6361,30.6155,0.0653264,507,1.82751
0,362,1.81e-05,2.00169,0.972973,11470.2,1,1,106.126,0.99996,106.122,29.7289,0.0672746,410,2.00169
0,363,1.815e-05,1.82455,0.973046,11467.1,1,1,88.0504,0.999957,88.0466,30.1293,0.0663806,459.5,1.82455
0,364,1.82e-05,2.09575,0.973118,11467.2,1,1,139.132,0.999958,139.126,30.4065,0.0657753,197,2.09575
0,365,1.825e-05,1.56518,0.97319,11466.9,1,1,25.9775,0.999939,25.9759,30.0226,0.0666165,732,1.56518
0,366,1.83e-05,1.84455,0.973262,11467.1,1,1,73.8895,0.99997,73.8873,29.7675,0.0671874,465,1.84455
0,367,1.835e-05,1.66095,0.973333,11464.2,1,1,66.9813,0.99997,66.9793,29.7213,0.0672919,661,1.66095
0,368,1.84e-05,1.746,0.973404,11467.6,1,1,26.4665,0.999961,26.4654,30.2301,0.0661593,594.5,1.746
0,369,1.845e-05,2.14661,0.973475,11468.1,1,1,115.517,0.999964,115.513,29.9495,0.0667792,240,2.14661
0,370,1.85e-05,2.13975,0.973545,11467.7,1,1,153.981,0.999954,153.973,30.2148,0.0661927,181,2.13975
0,371,1.855e-05,1.96601,0.973615,11465.8,1,1,128.901,0.999969,128.897,29.637,0.0674832,490.5,1.96601
0,372,1.86e-05,1.57157,0.973684,11464.9,1,1,49.3305,0.999965,49.3288,29.7496,0.0672277,773.5,1.57157
0,373,1.865e-05,2.146,0.973753,11464.5,1,1,108.679,0.99993,108.672,29.7463,0.0672353,221,2.146
0,374,1.87e-05,2.01045,0.973822,11465.8,1,1,73.3001,0.999925,73.2946,29.6111,0.0675422,369,2.01045
0,375,1.875e-05,1.58593,0.97389,11465.3,1,1,36.1993,0.999941,36.1972,30.2699,0.0660722,719.5,1.58593
0,376,1.88e-05,1.84872,0.973958,11466.9,1,1,32.8192,0.999952,32.8176,29.8922,0.0669071,487.5,1.84872
0,377,1.885e-05,1.62141,0.974026,11465.5,1,1,36.411,0.999945,36.409,30.3752,0.0658431,736,1.62141
0,378,1.89e-05,1.5251,0.974093,11466.3,1,1,53.1568,0.999958,53.1546,29.6243,0.0675123,781.5,1.5251
0,379,1.895e-05,1.73128,0.97416,11464.8,1,1,45.8133,0.99995,45.811,29.2573,0.0683589,544,1.73128
0,380,1.9e-05,1.92379,0.974227,11461.3,1,1,49.5372,0.999967,49.5355,29.6148,0.0675337,433.5,1.92379
0,381,1.905e-05,1.66461,0.974293,11463.7,1,1,19.4587,0.999876,19.4563,30.4236,0.0657385,605,1.66461
0,382,1.91e-05,1.65141,0.974359,11461.1,1,1,13.6256,0.999715,13.6217,29.3056,0.0682463,617,1.65141
0,383,1.915e-05,1.79064,0.974425,11463.2,1,1,123.996,0.999968,123.992,29.7965,0.067122,483.5,1.79064
0,384,1.92e-05,1.7775,0.97449,11460.7,1,1,71.8322,0.999974,71.8304,30.3418,0.0659157,593,1.7775
0,385,1.925e-05,1.95755,0.974555,11462.1,1,1,54.5399,0.999942,54.5368,29.7256,0.0672822,413.5,1.95755
0,386,1.93e-05,1.67861,0.974619,11461.7,1,1,24.1204,0.999919,24.1184,30.0224,0.0666169,597.5,1.67861
0,387,1.935e-05,1.4595,0.974684,11461.1,1,1,56.4113,0.999968,56.4095,30.3227,0.0659571,854.5,1.4595
0,388,1.94e-05,2.12222,0.974747,11460.3,1,1,114.04,0.999944,114.034,29.3741,0.0680872,255.5,2.12222
0,389,1.945e-05,1.62418,0.974811,11460.4,1,1,55.0327,0.999969,55.0311,29.7031,0.067333,690.5,1.62418
0,390,1.95e-05,1.71485,0.974874,11461,1,1,48.6585,0.999966,48.6569,30.1417,0.0663532,675.5,1.71485
0,391,1.955e-05,1.64482,0.974937,11461.6,1,1,44.7182,0.999956,44.7162,30.2563,0.0661019,573,1.64482
0,392,1.96e-05,2.09534,0.975,11463.9,1,1,82.4635,0.999929,82.4577,30.1761,0.0662776,191,2.09534
0,393,1.965e-05,1.41089,0.975062,11461.8,1,1,27.5281,0.999876,27.5247,30.2952,0.0660171,851,1.41089
0,394,1.97e-05,1.81602,0.975124,11464.3,1,1,40.7852,0.999943,40.7829,29.9868,0.0666961,525.5,1.81602
0,395,1.975e-05,2.06338,0.975186,11461.8,1,1,121.845,0.999947,121.838,30.3467,0.0659051,166,2.06338
0,396,1.98e-05,1.50923,0.975248,11465.2,1,1,42.6588,0.999958,42.657,30.1243,0.0663916,806.5,1.50923
0,397,1.985e-05,1.78955,0.975309,11462.1,1,1,66.7487,0.999953,66.7455,28.975,0.0690251,471,1.78955
0,398,1.99e-05,1.76831,0.975369,11462.9,1,1,39.9249,0.999902,39.921,29.8924,0.0669066,511.5,1.76831
0,399,1.995e-05,1.90607,0.97543,11464.2,1,1,26.7826,0.999827,26.778,29.5161,0.0677596,390,1.90607
0,400,2e-05,1.84444,0.97549,11462.7,1,1,10.5116,0.999736,10.5088,30.3345,0.0659315,498,1.84444
0,401,2.005e-05,1.57034,0.97555,11462.5,1,1,68.7738,0.999979,68.7723,30.111,0.066421,793.5,1.57034
0,402,2.01e-05,1.26392,0.97561,11462,1,1,85.0258,0.999962,85.0226,29.6878,0.0673677,955.5,1.26392
0,403,2.015e-05,1.47597,0.975669,11460.6,1,1,71.7799,0.999974,71.7781,30.2034,0.0662178,819.5,1.47597
0,404,2.02e-05,1.88661,0.975728,11459.1,1,1,23.1915,0.999884,23.1888,29.2978,0.0682644,505.5,1.88661
0,405,2.025e-05,1.9611,0.975787,11463.4,1,1,61.2641,0.999906,61.2584,29.42,0.067981,195.5,1.9611
0,406,2.03e-05,1.91902,0.975845,11465.7,1,1,134.662,0.999949,134.655,29.583,0.0676063,242.5,1.91902
0,407,2.035e-05,1.44029,0.975904,11461.1,1,1,29.0219,0.999887,29.0187,29.437,0.0679417,796,1.44029
0,408,2.04e-05,1.58388,0.975962,11462.2,1,1,28.457,0.999903,28.4543,30.173,0.0662845,676.5,1.58388
0,409,2.045e-05,1.58917,0.976019,11465,1,1,20.8062,0.999831,20.8027,29.7909,0.0671346,778.5,1.58917
0,410,2.05e-05,1.95594,0.976077,11465.9,1,1,106.751,0.999962,106.747,30.4822,0.065612,252.5,1.95594
0,411,2.055e-05,1.33399,0.976134,11465.6,1,1,14.4641,0.999539,14.4575,30.1334,0.0663715,851,1.33399
0,412,2.06e-05,1.88629,0.97619,11462.5,1,1,69.4836,0.999958,69.4806,30.2657,0.0660815,300.5,1.88629
0,413,2.065e-05,1.52267,0.976247,11462.7,1,1,13.0653,0.999622,13.0603,29.7971,0.0671207,709.5,1.52267
0,414,2.07e-05,1.75267,0.976303,11459.5,1,1,14.1024,0.999833,14.1001,29.2648,0.0683416,591.5,1.75267
0,415,2.075e-05,1.65007,0.976359,11464.8,1,1,52.285,0.99994,52.2819,29.5903,0.0675898,515,1.65007
0,416,2.08e-05,1.39816,0.976415,11463.1,1,1,23.1517,0.999863,23.1485,29.4754,0.0678531,827,1.39816
0,417,2.085e-05,1.97164,0.976471,11463,1,1,64.5772,0.999923,64.5723,29.8105,0.0670905,246,1.97164
0,418,2.09e-05,1.86078,0.976526,11468.2,1,1,44.3416,0.99989,44.3367,29.8595,0.0669805,453.5,1.86078
0,419,2.095e-05,1.71402,0.976581,11463,1,1,17.0593,0.999873,17.0571,30.027,0.0666066,590,1.71402
0,420,2.1e-05,1.97394,0.976636,11464.6,1,1,174.944,0.999815,174.912,29.8244,0.0670593,327,1.97394
0,421,2.105e-05,1.94076,0.97669,11465.6,1,1,23.793,0.999901,23.7906,30.0986,0.0664482,519.5,1.94076
0,422,2.11e-05,1.99741,0.976744,11465.8,1,1,31.0712,0.999866,31.0671,29.8514,0.0669985,370.5,1.99741
0,423,2.115e-05,1.4554,0.976798,11464.4,1,1,95.8962,0.999985,95.8947,29.5623,0.0676537,804,1.4554
0,424,2.12e-05,1.63352,0.976852,11465.8,1,1,83.6732,0.999983,83.6718,29.6161,0.0675308,676,1.63352
0,425,2.125e-05,1.93995,0.976905,11463.5,1,1,186.903,0.999969,186.897,29.998,0.0666711,412.5,1.93995
0,426,2.13e-05,2.01942,0.976959,11465.9,1,1,179.846,0.999912,179.83,29.6526,0.0674476,156,2.01942
0,427,2.135e-05,1.9688,0.977012,11465.8,1,1,63.7928,0.999894,63.7861,30.209,0.0662054,320,1.9688
0,428,2.14e-05,1.9147,0.977064,11465.2,1,1,158.692,0.999957,158.686,30.2155,0.0661911,418,1.9147
0,429,2.145e-05,1.88921,0.977117,11466,1,1,116.228,0.999945,116.222,30.5704,0.0654228,395,1.88921
0,430,2.15e-05,1.8658,0.977169,11460.5,1,1,49.1769,0.999941,49.1741,30.3947,0.0658008,544,1.8658
0,431,2.155e-05,1.99977,0.977221,11463.8,1,1,401.996,0.999941,401.972,30.0709,0.0665094,136.5,1.99977
0,432,2.16e-05,1.29319,0.977273,11464.3,1,1,101.669,0.999979,101.667,29.6334,0.0674915,912,1.29319
0,433,2.165e-05,1.99225,0.977324,11460.3,1,1,126.445,0.999967,126.44,30.3224,0.0659579,483.5,1.99225
0,434,2.17e-05,1.81323,0.977376,11461.7,1,1,105.146,0.999971,105.143,30.3667,0.0658616,519,1.81323
0,435,2.175e-05,1.91148,0.977427,11463.8,1,1,99.4427,0.999968,99.4395,30.1162,0.0664095,415.5,1.91148
0,436,2.18e-05,1.48547,0.977477,11460.7,1,1,23.319,0.999867,23.3159,30.2356,0.0661472,800.5,1.48547
0,437,2.185e-05,1.5539,0.977528,11462.6,1,1,121.795,0.99996,121.79,30.1971,0.0662315,581,1.5539
0,438,2.19e-05,1.77003,0.977578,11463.4,1,1,58.0576,0.999973,58.056,30.6116,0.0653346,620,1.77003
0,439,2.195e-05,1.63886,0.977629,11467.7,1,1,34.0281,0.999948,34.0264,30.3784,0.0658362,686,1.63886
0,440,2.2e-05,1.9521,0.977679,11462.7,1,1,70.1939,0.99994,70.1897,29.795,0.0671254,422.5,1.9521
